id_veiculo,servico,timestamp_gps,posicao_veiculo_geo,status_viagem
B51612,917,2023-02-14 14:51:27,POINT(-43.39076 -22.88806),middle
C50068,SP805,2023-02-14 14:51:47,POINT(-43.33825 -23.01063),middle
B51612,917,2023-02-14 14:51:57,POINT(-43.39019 -22.88775),middle
C50068,SP805,2023-02-14 14:52:17,POINT(-43.33447 -23.01077),middle
B51612,917,2023-02-14 14:52:27,POINT(-43.39007 -22.88707),middle
C50068,SP805,2023-02-14 14:52:47,POINT(-43.33334 -23.01081),middle
B51612,917,2023-02-14 14:52:57,POINT(-43.3895 -22.88504),middle
C50068,SP805,2023-02-14 14:53:17,POINT(-43.33175 -23.01091),middle
B51612,917,2023-02-14 14:53:27,POINT(-43.38745 -22.88497),middle
C50068,SP805,2023-02-14 14:53:47,POINT(-43.32935 -23.01105),middle
B51612,917,2023-02-14 14:53:57,POINT(-43.38626 -22.88457),middle
C50068,SP805,2023-02-14 14:54:17,POINT(-43.32673 -23.01146),middle
B51612,917,2023-02-14 14:54:27,POINT(-43.38576 -22.88426),middle
C50068,SP805,2023-02-14 14:54:47,POINT(-43.32506 -23.01171),middle
B51612,917,2023-02-14 14:54:57,POINT(-43.38462 -22.88359),middle
C50068,SP805,2023-02-14 14:55:17,POINT(-43.32357 -23.01191),middle
B51612,917,2023-02-14 14:55:27,POINT(-43.38269 -22.88224),middle
C50068,SP805,2023-02-14 14:55:47,POINT(-43.32029 -23.01263),middle
B51612,917,2023-02-14 14:55:57,POINT(-43.38155 -22.88057),middle
C50068,SP805,2023-02-14 14:56:17,POINT(-43.31898 -23.01299),middle
B51612,917,2023-02-14 14:56:27,POINT(-43.37983 -22.87873),middle
C50068,SP805,2023-02-14 14:56:47,POINT(-43.31672 -23.0134),middle
B51612,917,2023-02-14 14:56:57,POINT(-43.37773 -22.87714),middle
C50068,SP805,2023-02-14 14:57:17,POINT(-43.31401 -23.014),middle
B51612,917,2023-02-14 14:57:27,POINT(-43.37431 -22.87672),middle
C50068,SP805,2023-02-14 14:57:47,POINT(-43.31002 -23.01468),middle
B51612,917,2023-02-14 14:57:57,POINT(-43.37327 -22.87669),middle
C50068,SP805,2023-02-14 14:58:17,POINT(-43.3073 -23.01503),middle
B51612,917,2023-02-14 14:58:27,POINT(-43.37301 -22.87666),middle
C50068,SP805,2023-02-14 14:58:47,POINT(-43.30553 -23.01423),middle
B51612,917,2023-02-14 14:58:57,POINT(-43.37303 -22.87747),middle
C50068,SP805,2023-02-14 14:59:17,POINT(-43.30559 -23.01393),middle
B51612,917,2023-02-14 14:59:27,POINT(-43.37317 -22.87821),middle
C50068,SP805,2023-02-14 14:59:47,POINT(-43.30529 -23.01268),end
B51612,917,2023-02-14 14:59:57,POINT(-43.37168 -22.87668),middle
B51612,917,2023-02-14 15:00:27,POINT(-43.36995 -22.87713),middle
B51612,917,2023-02-14 15:00:57,POINT(-43.36995 -22.87713),middle
B51612,917,2023-02-14 15:01:27,POINT(-43.36995 -22.87713),middle
B51612,917,2023-02-14 15:01:57,POINT(-43.36942 -22.87736),middle
B51612,917,2023-02-14 15:02:27,POINT(-43.36739 -22.87726),middle
B51612,917,2023-02-14 15:02:57,POINT(-43.36733 -22.87727),middle
B51612,917,2023-02-14 15:03:27,POINT(-43.36646 -22.87738),middle
B51612,917,2023-02-14 15:03:57,POINT(-43.36496 -22.87756),middle
B51612,917,2023-02-14 15:04:27,POINT(-43.36437 -22.87762),middle
B51612,917,2023-02-14 15:04:57,POINT(-43.36418 -22.87766),middle
C50068,SP805,2023-02-14 15:05:17,POINT(-43.30952 -23.01033),start
B51612,917,2023-02-14 15:05:27,POINT(-43.36418 -22.87766),middle
C50068,SP805,2023-02-14 15:05:47,POINT(-43.31099 -23.01225),middle
B51612,917,2023-02-14 15:05:57,POINT(-43.36381 -22.87768),middle
C50068,SP805,2023-02-14 15:06:17,POINT(-43.3121 -23.0129),middle
B51612,917,2023-02-14 15:06:27,POINT(-43.36153 -22.87803),middle
C50068,SP805,2023-02-14 15:06:47,POINT(-43.31364 -23.01379),middle
B51612,917,2023-02-14 15:06:57,POINT(-43.36058 -22.87811),middle
B51612,917,2023-02-14 15:07:27,POINT(-43.35844 -22.87856),middle
C50068,SP805,2023-02-14 15:07:47,POINT(-43.31817 -23.0129),middle
B51612,917,2023-02-14 15:07:57,POINT(-43.35815 -22.8791),middle
C50068,SP805,2023-02-14 15:08:17,POINT(-43.32028 -23.01243),middle
B51612,917,2023-02-14 15:08:27,POINT(-43.35896 -22.88128),middle
C50068,SP805,2023-02-14 15:08:47,POINT(-43.32206 -23.012),middle
B51612,917,2023-02-14 15:08:57,POINT(-43.35869 -22.88215),middle
C50068,SP805,2023-02-14 15:09:17,POINT(-43.3246 -23.01154),middle
B51612,917,2023-02-14 15:09:27,POINT(-43.35777 -22.88321),middle
C50068,SP805,2023-02-14 15:09:47,POINT(-43.3257 -23.01139),middle
B51612,917,2023-02-14 15:09:57,POINT(-43.35683 -22.88438),middle
C50068,SP805,2023-02-14 15:10:17,POINT(-43.32643 -23.0113),middle
B51612,917,2023-02-14 15:10:27,POINT(-43.35652 -22.88381),middle
C50068,SP805,2023-02-14 15:10:47,POINT(-43.32652 -23.01128),middle
B51612,917,2023-02-14 15:10:57,POINT(-43.35649 -22.88055),middle
C50068,SP805,2023-02-14 15:11:17,POINT(-43.32712 -23.0112),middle
B51612,917,2023-02-14 15:11:27,POINT(-43.35653 -22.87981),middle
C50068,SP805,2023-02-14 15:11:47,POINT(-43.32773 -23.01112),middle
B51612,917,2023-02-14 15:11:57,POINT(-43.35653 -22.87981),middle
C50068,SP805,2023-02-14 15:12:17,POINT(-43.32828 -23.01103),middle
B51612,917,2023-02-14 15:12:27,POINT(-43.3567 -22.87832),middle
C50068,SP805,2023-02-14 15:12:47,POINT(-43.3296 -23.0109),middle
B51612,917,2023-02-14 15:12:57,POINT(-43.35683 -22.87718),middle
C50068,SP805,2023-02-14 15:13:17,POINT(-43.33008 -23.01081),middle
B51612,917,2023-02-14 15:13:27,POINT(-43.35714 -22.8754),middle
C50068,SP805,2023-02-14 15:13:47,POINT(-43.3311 -23.01071),middle
B51612,917,2023-02-14 15:13:57,POINT(-43.35722 -22.87504),middle
C50068,SP805,2023-02-14 15:14:17,POINT(-43.33268 -23.01062),middle
B51612,917,2023-02-14 15:14:27,POINT(-43.35729 -22.87466),middle
C50068,SP805,2023-02-14 15:14:47,POINT(-43.3351 -23.01052),middle
B51612,917,2023-02-14 15:14:57,POINT(-43.35749 -22.87354),middle
C50068,SP805,2023-02-14 15:15:17,POINT(-43.33527 -23.01051),middle
B51612,917,2023-02-14 15:15:27,POINT(-43.35755 -22.87225),middle
C50068,SP805,2023-02-14 15:15:47,POINT(-43.33848 -23.01038),middle
B51612,917,2023-02-14 15:15:57,POINT(-43.35706 -22.87104),middle
C50068,SP805,2023-02-14 15:16:17,POINT(-43.34031 -23.01031),middle
B51612,917,2023-02-14 15:16:27,POINT(-43.356 -22.8698),middle
C50068,SP805,2023-02-14 15:16:47,POINT(-43.3437 -23.01024),middle
B51612,917,2023-02-14 15:16:57,POINT(-43.35476 -22.86841),middle
C50068,SP805,2023-02-14 15:17:17,POINT(-43.34665 -23.01019),middle
B51612,917,2023-02-14 15:17:27,POINT(-43.35369 -22.8679),middle
C50068,SP805,2023-02-14 15:17:47,POINT(-43.35014 -23.01015),middle
B51612,917,2023-02-14 15:17:57,POINT(-43.3531 -22.86785),middle
C50068,SP805,2023-02-14 15:18:17,POINT(-43.35142 -23.01018),middle
B51612,917,2023-02-14 15:18:27,POINT(-43.3531 -22.86785),middle
C50068,SP805,2023-02-14 15:18:47,POINT(-43.35453 -23.01025),middle
B51612,917,2023-02-14 15:18:57,POINT(-43.35222 -22.86825),middle
C50068,SP805,2023-02-14 15:19:17,POINT(-43.35883 -23.01039),middle
B51612,917,2023-02-14 15:19:27,POINT(-43.35007 -22.86964),middle
C50068,SP805,2023-02-14 15:19:47,POINT(-43.36335 -23.01056),middle
B51612,917,2023-02-14 15:19:57,POINT(-43.34961 -22.86989),middle
C50068,SP805,2023-02-14 15:20:17,POINT(-43.36502 -23.01059),middle
B51612,917,2023-02-14 15:20:27,POINT(-43.34711 -22.87122),middle
C50068,SP805,2023-02-14 15:20:47,POINT(-43.3661 -23.00931),middle
B51612,917,2023-02-14 15:20:57,POINT(-43.34457 -22.87276),middle
C50068,SP805,2023-02-14 15:21:17,POINT(-43.36604 -23.00854),middle
B51612,917,2023-02-14 15:21:27,POINT(-43.34209 -22.87425),middle
C50068,SP805,2023-02-14 15:21:47,POINT(-43.36609 -23.00672),middle
B51612,917,2023-02-14 15:21:57,POINT(-43.34287 -22.87572),middle
C50068,SP805,2023-02-14 15:22:17,POINT(-43.36558 -23.00291),end
B51612,917,2023-02-14 15:22:27,POINT(-43.3413 -22.87651),middle
B51612,917,2023-02-14 15:22:57,POINT(-43.34045 -22.87707),middle
B51612,917,2023-02-14 15:23:27,POINT(-43.34034 -22.87742),middle
B51612,917,2023-02-14 15:23:57,POINT(-43.34087 -22.87803),middle
B51612,917,2023-02-14 15:24:27,POINT(-43.34107 -22.87861),middle
B51612,917,2023-02-14 15:24:57,POINT(-43.34121 -22.87884),middle
B51612,917,2023-02-14 15:25:27,POINT(-43.34195 -22.88067),middle
B51612,917,2023-02-14 15:25:57,POINT(-43.3448 -22.88042),middle
B51612,917,2023-02-14 15:26:27,POINT(-43.3449 -22.88255),middle
B51612,917,2023-02-14 15:26:57,POINT(-43.34327 -22.88308),middle
B51612,917,2023-02-14 15:27:27,POINT(-43.34327 -22.88308),middle
B51612,917,2023-02-14 15:27:57,POINT(-43.34317 -22.88307),middle
B51612,917,2023-02-14 15:28:27,POINT(-43.34214 -22.88302),middle
B51612,917,2023-02-14 15:28:57,POINT(-43.34174 -22.88297),middle
B51612,917,2023-02-14 15:29:27,POINT(-43.34174 -22.88297),middle
B51612,917,2023-02-14 15:29:57,POINT(-43.34071 -22.88286),middle
B51612,917,2023-02-14 15:30:27,POINT(-43.33954 -22.88275),middle
B51612,917,2023-02-14 15:30:57,POINT(-43.33811 -22.8826),middle
B51612,917,2023-02-14 15:31:27,POINT(-43.33618 -22.8825),middle
B51612,917,2023-02-14 15:31:57,POINT(-43.33413 -22.8824),middle
B51612,917,2023-02-14 15:32:27,POINT(-43.33148 -22.8821),middle
B51612,917,2023-02-14 15:32:57,POINT(-43.33067 -22.8821),middle
B51612,917,2023-02-14 15:33:27,POINT(-43.33038 -22.88214),middle
B51612,917,2023-02-14 15:33:57,POINT(-43.32796 -22.88234),middle
B51612,917,2023-02-14 15:34:27,POINT(-43.32603 -22.88213),middle
B51612,917,2023-02-14 15:34:57,POINT(-43.324 -22.88248),middle
B51612,917,2023-02-14 15:35:27,POINT(-43.32246 -22.88285),middle
C50068,SP805,2023-02-14 15:35:47,POINT(-43.36622 -23.00492),start
B51612,917,2023-02-14 15:35:57,POINT(-43.31969 -22.88387),middle
C50068,SP805,2023-02-14 15:36:17,POINT(-43.36627 -23.00867),middle
B51612,917,2023-02-14 15:36:27,POINT(-43.31734 -22.88451),middle
C50068,SP805,2023-02-14 15:36:47,POINT(-43.36627 -23.0089),middle
B51612,917,2023-02-14 15:36:57,POINT(-43.31618 -22.88471),middle
C50068,SP805,2023-02-14 15:37:17,POINT(-43.36641 -23.00995),middle
B51612,917,2023-02-14 15:37:27,POINT(-43.31601 -22.88474),middle
C50068,SP805,2023-02-14 15:37:47,POINT(-43.36882 -23.01082),middle
B51612,917,2023-02-14 15:37:57,POINT(-43.31422 -22.88501),middle
C50068,SP805,2023-02-14 15:38:17,POINT(-43.37016 -23.01108),middle
B51612,917,2023-02-14 15:38:27,POINT(-43.31285 -22.88508),middle
C50068,SP805,2023-02-14 15:38:47,POINT(-43.3666 -23.01092),middle
B51612,917,2023-02-14 15:38:57,POINT(-43.30998 -22.88548),middle
C50068,SP805,2023-02-14 15:39:17,POINT(-43.36394 -23.01082),middle
B51612,917,2023-02-14 15:39:27,POINT(-43.3079 -22.88635),middle
C50068,SP805,2023-02-14 15:39:47,POINT(-43.35949 -23.01065),middle
B51612,917,2023-02-14 15:39:57,POINT(-43.30682 -22.88666),middle
C50068,SP805,2023-02-14 15:40:17,POINT(-43.35546 -23.01048),middle
B51612,917,2023-02-14 15:40:27,POINT(-43.30519 -22.88693),middle
C50068,SP805,2023-02-14 15:40:47,POINT(-43.35146 -23.01037),middle
B51612,917,2023-02-14 15:40:57,POINT(-43.30355 -22.88685),middle
C50068,SP805,2023-02-14 15:41:17,POINT(-43.34746 -23.01038),middle
B51612,917,2023-02-14 15:41:27,POINT(-43.30312 -22.88667),middle
C50068,SP805,2023-02-14 15:41:47,POINT(-43.3443 -23.01044),middle
B51612,917,2023-02-14 15:41:57,POINT(-43.30276 -22.88644),middle
C50068,SP805,2023-02-14 15:42:17,POINT(-43.34096 -23.0105),middle
B51612,917,2023-02-14 15:42:27,POINT(-43.30236 -22.8862),middle
C50068,SP805,2023-02-14 15:42:47,POINT(-43.33979 -23.01054),middle
B51612,917,2023-02-14 15:42:57,POINT(-43.30077 -22.88551),middle
C50068,SP805,2023-02-14 15:43:17,POINT(-43.33657 -23.01069),middle
B51612,917,2023-02-14 15:43:27,POINT(-43.29989 -22.8855),middle
C50068,SP805,2023-02-14 15:43:47,POINT(-43.3335 -23.01082),middle
B51612,917,2023-02-14 15:43:57,POINT(-43.29969 -22.88549),middle
C50068,SP805,2023-02-14 15:44:17,POINT(-43.33154 -23.01097),middle
B51612,917,2023-02-14 15:44:27,POINT(-43.29822 -22.88497),middle
C50068,SP805,2023-02-14 15:44:47,POINT(-43.32841 -23.01124),middle
B51612,917,2023-02-14 15:44:57,POINT(-43.29575 -22.88277),middle
C50068,SP805,2023-02-14 15:45:17,POINT(-43.32742 -23.01136),middle
B51612,917,2023-02-14 15:45:27,POINT(-43.29408 -22.88174),middle
C50068,SP805,2023-02-14 15:45:47,POINT(-43.32659 -23.01147),middle
B51612,917,2023-02-14 15:45:57,POINT(-43.29284 -22.88239),middle
C50068,SP805,2023-02-14 15:46:17,POINT(-43.32385 -23.01187),middle
B51612,917,2023-02-14 15:46:27,POINT(-43.29262 -22.88264),middle
C50068,SP805,2023-02-14 15:46:47,POINT(-43.32256 -23.01208),middle
B51612,917,2023-02-14 15:46:57,POINT(-43.29148 -22.88398),middle
C50068,SP805,2023-02-14 15:47:17,POINT(-43.31898 -23.01295),middle
B51612,917,2023-02-14 15:47:27,POINT(-43.28977 -22.88584),middle
C50068,SP805,2023-02-14 15:47:47,POINT(-43.31443 -23.01391),middle
B51612,917,2023-02-14 15:47:57,POINT(-43.28911 -22.88618),middle
C50068,SP805,2023-02-14 15:48:17,POINT(-43.31058 -23.01462),middle
B51612,917,2023-02-14 15:48:27,POINT(-43.28867 -22.88648),middle
C50068,SP805,2023-02-14 15:48:47,POINT(-43.30714 -23.01509),middle
B51612,917,2023-02-14 15:48:57,POINT(-43.28745 -22.88707),middle
C50068,SP805,2023-02-14 15:49:17,POINT(-43.3055 -23.01398),middle
B51612,917,2023-02-14 15:49:27,POINT(-43.28745 -22.88707),middle
C50068,SP805,2023-02-14 15:49:47,POINT(-43.30524 -23.01299),end
B51612,917,2023-02-14 15:49:57,POINT(-43.28646 -22.88745),middle
B51612,917,2023-02-14 15:50:27,POINT(-43.2857 -22.88765),middle
B51612,917,2023-02-14 15:50:57,POINT(-43.28502 -22.88773),middle
B51612,917,2023-02-14 15:51:27,POINT(-43.28389 -22.88772),middle
B51612,917,2023-02-14 15:51:57,POINT(-43.28364 -22.88771),middle
B51612,917,2023-02-14 15:52:27,POINT(-43.28252 -22.88764),middle
B51612,917,2023-02-14 15:52:57,POINT(-43.27966 -22.88648),middle
B51612,917,2023-02-14 15:53:27,POINT(-43.27792 -22.88504),middle
C50068,SP805,2023-02-14 15:53:47,POINT(-43.30867 -23.01031),start
B51612,917,2023-02-14 15:53:57,POINT(-43.27792 -22.88504),middle
C50068,SP805,2023-02-14 15:54:17,POINT(-43.31002 -23.0116),middle
B51612,917,2023-02-14 15:54:27,POINT(-43.27675 -22.88403),middle
C50068,SP805,2023-02-14 15:54:47,POINT(-43.31169 -23.01261),middle
B51612,917,2023-02-14 15:54:57,POINT(-43.27454 -22.88139),middle
C50068,SP805,2023-02-14 15:55:17,POINT(-43.31204 -23.01287),middle
B51612,917,2023-02-14 15:55:27,POINT(-43.27015 -22.88089),middle
C50068,SP805,2023-02-14 15:55:47,POINT(-43.31322 -23.01356),middle
B51612,917,2023-02-14 15:55:57,POINT(-43.26641 -22.87897),middle
C50068,SP805,2023-02-14 15:56:17,POINT(-43.3169 -23.0132),middle
B51612,917,2023-02-14 15:56:27,POINT(-43.2649 -22.87847),middle
C50068,SP805,2023-02-14 15:56:47,POINT(-43.32037 -23.0124),middle
B51612,917,2023-02-14 15:56:57,POINT(-43.2649 -22.87848),middle
C50068,SP805,2023-02-14 15:57:17,POINT(-43.32219 -23.01194),middle
B51612,917,2023-02-14 15:57:27,POINT(-43.2649 -22.87848),middle
C50068,SP805,2023-02-14 15:57:47,POINT(-43.32481 -23.01155),middle
B51612,917,2023-02-14 15:57:57,POINT(-43.26524 -22.87732),middle
C50068,SP805,2023-02-14 15:58:17,POINT(-43.32622 -23.01136),middle
B51612,917,2023-02-14 15:58:27,POINT(-43.26595 -22.8765),middle
C50068,SP805,2023-02-14 15:58:47,POINT(-43.32688 -23.01128),middle
B51612,917,2023-02-14 15:58:57,POINT(-43.26646 -22.87402),middle
C50068,SP805,2023-02-14 15:59:17,POINT(-43.32837 -23.01109),middle
B51612,917,2023-02-14 15:59:27,POINT(-43.26686 -22.87357),middle
B51612,917,2023-02-14 15:59:57,POINT(-43.26833 -22.87131),middle
C50068,SP805,2023-02-14 16:00:17,POINT(-43.33241 -23.01069),middle
B51612,917,2023-02-14 16:00:27,POINT(-43.26826 -22.87013),middle
C50068,SP805,2023-02-14 16:00:47,POINT(-43.334 -23.0106),middle
B51612,917,2023-02-14 16:00:57,POINT(-43.26813 -22.86965),middle
C50068,SP805,2023-02-14 16:01:17,POINT(-43.33776 -23.01043),middle
B51612,917,2023-02-14 16:01:27,POINT(-43.26679 -22.86856),middle
C50068,SP805,2023-02-14 16:01:47,POINT(-43.34039 -23.01031),middle
B51612,917,2023-02-14 16:01:57,POINT(-43.26593 -22.86806),middle
C50068,SP805,2023-02-14 16:02:17,POINT(-43.34184 -23.01029),middle
B51612,917,2023-02-14 16:02:27,POINT(-43.26292 -22.86885),middle
C50068,SP805,2023-02-14 16:02:47,POINT(-43.34423 -23.0102),middle
B51612,917,2023-02-14 16:02:57,POINT(-43.25925 -22.86835),end
C50068,SP805,2023-02-14 16:03:17,POINT(-43.34531 -23.01018),middle
C50068,SP805,2023-02-14 16:03:47,POINT(-43.34579 -23.01016),middle
C50068,SP805,2023-02-14 16:04:17,POINT(-43.34779 -23.01012),middle
C50068,SP805,2023-02-14 16:04:47,POINT(-43.35035 -23.01012),middle
C50068,SP805,2023-02-14 16:05:17,POINT(-43.35137 -23.0101),middle
C50068,SP805,2023-02-14 16:05:47,POINT(-43.35412 -23.01018),middle
C50068,SP805,2023-02-14 16:06:17,POINT(-43.35707 -23.01027),middle
C50068,SP805,2023-02-14 16:06:47,POINT(-43.35707 -23.01027),middle
C50068,SP805,2023-02-14 16:07:17,POINT(-43.35707 -23.01027),middle
C50068,SP805,2023-02-14 16:07:47,POINT(-43.36566 -23.01044),middle
C50068,SP805,2023-02-14 16:08:17,POINT(-43.36609 -23.00864),middle
C50068,SP805,2023-02-14 16:08:47,POINT(-43.36602 -23.00841),middle
C50068,SP805,2023-02-14 16:09:17,POINT(-43.36606 -23.00403),end
C50068,SP805,2023-02-14 16:45:17,POINT(-43.36644 -23.0034),start
C50068,SP805,2023-02-14 16:45:47,POINT(-43.36624 -23.00748),middle
C50068,SP805,2023-02-14 16:46:17,POINT(-43.36628 -23.00906),middle
C50068,SP805,2023-02-14 16:46:47,POINT(-43.36639 -23.00991),middle
C50068,SP805,2023-02-14 16:47:17,POINT(-43.36639 -23.00991),middle
C50068,SP805,2023-02-14 16:47:47,POINT(-43.36639 -23.00991),middle
C50068,SP805,2023-02-14 16:48:17,POINT(-43.36987 -23.01111),middle
C50068,SP805,2023-02-14 16:48:47,POINT(-43.36931 -23.01104),middle
C50068,SP805,2023-02-14 16:49:17,POINT(-43.36849 -23.011),middle
C50068,SP805,2023-02-14 16:49:47,POINT(-43.3671 -23.01094),middle
C50068,SP805,2023-02-14 16:50:17,POINT(-43.36304 -23.01078),middle
C50068,SP805,2023-02-14 16:50:47,POINT(-43.35939 -23.01068),middle
C50068,SP805,2023-02-14 16:51:17,POINT(-43.35736 -23.0106),middle
C50068,SP805,2023-02-14 16:51:47,POINT(-43.35525 -23.01051),middle
C50068,SP805,2023-02-14 16:52:17,POINT(-43.35229 -23.01044),middle
C50068,SP805,2023-02-14 16:52:47,POINT(-43.35012 -23.01039),middle
C50068,SP805,2023-02-14 16:53:17,POINT(-43.3461 -23.01042),middle
C50068,SP805,2023-02-14 16:53:47,POINT(-43.34402 -23.01045),middle
C50068,SP805,2023-02-14 16:54:17,POINT(-43.34012 -23.01052),middle
C50068,SP805,2023-02-14 16:54:47,POINT(-43.3401 -23.01053),middle
C50068,SP805,2023-02-14 16:55:17,POINT(-43.33689 -23.01068),middle
C50068,SP805,2023-02-14 16:55:47,POINT(-43.33427 -23.01081),middle
C50068,SP805,2023-02-14 16:56:17,POINT(-43.33286 -23.01088),middle
C50068,SP805,2023-02-14 16:56:47,POINT(-43.33191 -23.01095),middle
C50068,SP805,2023-02-14 16:57:17,POINT(-43.32967 -23.01114),middle
C50068,SP805,2023-02-14 16:57:47,POINT(-43.32694 -23.01142),middle
C50068,SP805,2023-02-14 16:58:17,POINT(-43.32546 -23.01165),middle
C50068,SP805,2023-02-14 16:58:47,POINT(-43.32412 -23.01184),middle
C50068,SP805,2023-02-14 16:59:17,POINT(-43.32265 -23.01208),middle
C50068,SP805,2023-02-14 16:59:47,POINT(-43.31913 -23.01295),middle
C50068,SP805,2023-02-14 17:00:17,POINT(-43.31699 -23.01332),middle
C50068,SP805,2023-02-14 17:00:47,POINT(-43.31426 -23.01399),middle
C50068,SP805,2023-02-14 17:01:17,POINT(-43.31226 -23.01428),middle
C50068,SP805,2023-02-14 17:01:47,POINT(-43.30918 -23.0149),middle
C50068,SP805,2023-02-14 17:02:17,POINT(-43.30771 -23.01505),middle
C50068,SP805,2023-02-14 17:02:47,POINT(-43.30738 -23.01506),middle
C50068,SP805,2023-02-14 17:03:17,POINT(-43.3057 -23.01492),middle
C50068,SP805,2023-02-14 17:03:47,POINT(-43.30551 -23.01409),middle
C50068,SP805,2023-02-14 17:04:17,POINT(-43.30521 -23.0127),end
C50068,SP805,2023-02-14 17:10:17,POINT(-43.30909 -23.01026),start
C50068,SP805,2023-02-14 17:10:47,POINT(-43.3097 -23.01096),middle
C50068,SP805,2023-02-14 17:11:17,POINT(-43.31135 -23.01236),middle
C50068,SP805,2023-02-14 17:11:47,POINT(-43.31358 -23.01384),middle
C50068,SP805,2023-02-14 17:12:17,POINT(-43.31657 -23.01328),middle
C50068,SP805,2023-02-14 17:12:47,POINT(-43.31685 -23.01322),middle
C50068,SP805,2023-02-14 17:13:47,POINT(-43.31699 -23.0132),middle
C50068,SP805,2023-02-14 17:14:17,POINT(-43.317 -23.0132),middle
C50068,SP805,2023-02-14 17:14:47,POINT(-43.31703 -23.01319),middle
C50068,SP805,2023-02-14 17:15:17,POINT(-43.31704 -23.01318),middle
C50068,SP805,2023-02-14 17:15:47,POINT(-43.31709 -23.01317),middle
C50068,SP805,2023-02-14 17:16:17,POINT(-43.31736 -23.01307),middle
C50068,SP805,2023-02-14 17:16:47,POINT(-43.31833 -23.01284),middle
C50068,SP805,2023-02-14 17:17:17,POINT(-43.31846 -23.01283),middle
C50068,SP805,2023-02-14 17:17:47,POINT(-43.31849 -23.01283),middle
C50068,SP805,2023-02-14 17:18:17,POINT(-43.31867 -23.01282),middle
C50068,SP805,2023-02-14 17:18:47,POINT(-43.31868 -23.01282),middle
C50068,SP805,2023-02-14 17:19:17,POINT(-43.31874 -23.01283),middle
C50068,SP805,2023-02-14 17:19:47,POINT(-43.31875 -23.01282),middle
C50068,SP805,2023-02-14 17:20:17,POINT(-43.31878 -23.0128),middle
C50068,SP805,2023-02-14 17:20:47,POINT(-43.31882 -23.01279),middle
C50068,SP805,2023-02-14 17:21:17,POINT(-43.31895 -23.01277),middle
C50068,SP805,2023-02-14 17:21:47,POINT(-43.31902 -23.01276),middle
C50068,SP805,2023-02-14 17:22:17,POINT(-43.3193 -23.0127),middle
C50068,SP805,2023-02-14 17:22:47,POINT(-43.31932 -23.01269),middle
C50068,SP805,2023-02-14 17:23:17,POINT(-43.31943 -23.01265),middle
C50068,SP805,2023-02-14 17:23:47,POINT(-43.31944 -23.01266),middle
C50068,SP805,2023-02-14 17:24:17,POINT(-43.31965 -23.01261),middle
C50068,SP805,2023-02-14 17:24:47,POINT(-43.31974 -23.01259),middle
C50068,SP805,2023-02-14 17:25:17,POINT(-43.32 -23.01251),middle
C50068,SP805,2023-02-14 17:25:47,POINT(-43.32013 -23.01248),middle
C50068,SP805,2023-02-14 17:26:17,POINT(-43.32059 -23.01236),middle
C50068,SP805,2023-02-14 17:26:47,POINT(-43.3209 -23.01228),middle
C50068,SP805,2023-02-14 17:27:17,POINT(-43.3209 -23.01228),middle
C50068,SP805,2023-02-14 17:27:47,POINT(-43.3209 -23.01228),middle
C50068,SP805,2023-02-14 17:28:17,POINT(-43.3209 -23.01228),middle
C50068,SP805,2023-02-14 17:28:47,POINT(-43.32171 -23.01204),middle
C50068,SP805,2023-02-14 17:29:17,POINT(-43.3218 -23.01202),middle
C50068,SP805,2023-02-14 17:29:47,POINT(-43.32215 -23.01195),middle
C50068,SP805,2023-02-14 17:30:17,POINT(-43.32277 -23.01181),middle
C50068,SP805,2023-02-14 17:30:47,POINT(-43.32295 -23.01176),middle
C50068,SP805,2023-02-14 17:31:17,POINT(-43.32308 -23.01174),middle
C50068,SP805,2023-02-14 17:31:47,POINT(-43.32353 -23.01167),middle
C50068,SP805,2023-02-14 17:32:17,POINT(-43.32412 -23.01159),middle
C50068,SP805,2023-02-14 17:32:47,POINT(-43.32447 -23.01155),middle
C50068,SP805,2023-02-14 17:33:17,POINT(-43.32607 -23.01133),middle
C50068,SP805,2023-02-14 17:33:47,POINT(-43.32638 -23.01129),middle
C50068,SP805,2023-02-14 17:34:17,POINT(-43.32722 -23.01117),middle
C50068,SP805,2023-02-14 17:34:47,POINT(-43.32795 -23.01111),middle
C50068,SP805,2023-02-14 17:35:17,POINT(-43.32814 -23.01108),middle
C50068,SP805,2023-02-14 17:35:47,POINT(-43.32969 -23.01091),middle
C50068,SP805,2023-02-14 17:36:17,POINT(-43.32982 -23.01089),middle
C50068,SP805,2023-02-14 17:36:47,POINT(-43.33106 -23.01075),middle
C50068,SP805,2023-02-14 17:37:17,POINT(-43.33175 -23.01071),middle
C50068,SP805,2023-02-14 17:37:47,POINT(-43.33243 -23.01066),middle
C50068,SP805,2023-02-14 17:38:17,POINT(-43.33402 -23.0106),middle
C50068,SP805,2023-02-14 17:38:47,POINT(-43.33512 -23.01054),middle
C50068,SP805,2023-02-14 17:39:17,POINT(-43.33702 -23.01046),middle
C50068,SP805,2023-02-14 17:39:47,POINT(-43.33857 -23.01039),middle
C50068,SP805,2023-02-14 17:40:17,POINT(-43.33916 -23.01036),middle
C50068,SP805,2023-02-14 17:40:47,POINT(-43.34012 -23.01032),middle
C50068,SP805,2023-02-14 17:41:17,POINT(-43.34196 -23.01028),middle
